video_id,channel_name,title,published_at,view_count,like_count,comment_count,clickbait_score,clickbait_level,engagement_rate_%
9gwd8OrlgDA,KanalZero,MAZUREK: GROŹBA HOŁOWNI. TUSK STRACI WIĘKSZOŚĆ? CO Z POLSKĄ 2050?,2026-01-26T14:42:53Z,259019,7519,559,6,3. Wysoka manipulacja algorytmiczna,2.9
pC5-6jAX6ew,KanalZero,AUCHWITZ DLA PRZYSZŁYCH POKOLEŃ TO BĘDZIE ABSTRAKCJA,2026-01-26T14:30:42Z,28594,239,11,3,2. Lekki marketing newsowy,0.84
S9TvS0VYXg8,KanalZero,FUKAJ O SWOJEJ MUZYCE,2026-01-26T14:00:43Z,6533,36,3,2,1. Rzetelny / Neutralny,0.55
NQ0GqpIq25E,KanalZero,"POTĘŻNY MANCHESTER UNITED, POTĘŻNY ZIELIŃSKI, SZOK W MONACHIUM, WRACA EKSTRAKLASA",2026-01-26T12:33:08Z,38037,916,65,2,1. Rzetelny / Neutralny,2.41
3uqsMHZZS5c,KanalZero,TEGO DNIA LONDYN ZAMARŁ,2026-01-26T12:15:00Z,26971,209,11,3,2. Lekki marketing newsowy,0.77
dl9Ez9c9W-4,KanalZero,7:00 FUKAJ: NOWĄ PŁYTĘ NAGRYWAŁEM DLA…SIEBIE. WUWUNIO I POŁAĆ RZEŹBIĄ W GLINIE,2026-01-26T09:36:32Z,34204,838,37,2,1. Rzetelny / Neutralny,2.45
cB6boUp_Tqg,KanalZero,LONDYŃSKA KATASTROFA. APOKALIPTYCZNY SMOG | NAUKOWE ZERO #92,2026-01-26T09:32:48Z,73980,2512,219,5,2. Lekki marketing newsowy,3.4
B_adZjhXss0,KanalZero,SCHRONISKO ZAMKNIĘTE. BAJZEL TRWA,2026-01-26T09:00:17Z,102441,2332,102,2,1. Rzetelny / Neutralny,2.28
w0eIA5Gy24U,KanalZero,EUROPA JUŻ SIĘ NIE LICZY,2026-01-26T08:45:04Z,35202,390,93,2,1. Rzetelny / Neutralny,1.11
ak4VOFIwUxE,KanalZero,URODZINY TRIBSSA W KANALE ZERO,2026-01-26T08:04:02Z,13427,45,1,2,1. Rzetelny / Neutralny,0.34
Z4YieIdORc4,KanalZero,TEDE O NOWYM DISSIE,2026-01-26T07:30:30Z,130604,385,61,2,1. Rzetelny / Neutralny,0.29
SKSI2REzAC0,KanalZero,DIOZ - POMOC CZY BIZNES?,2026-01-26T07:00:33Z,39820,596,426,3,2. Lekki marketing newsowy,1.5
PMJHSfo9qvg,KanalZero,ZERO ABSOLUTNE #38: TRIBBS,2026-01-25T21:41:09Z,32277,925,67,2,1. Rzetelny / Neutralny,2.87
yFvbJLrmTzY,KanalZero,FUNKCJONARIUSZE ICE ZABILI CZŁOWIEKA. KIM BYŁ?,2026-01-25T21:00:57Z,207025,1246,483,4,2. Lekki marketing newsowy,0.6
WQLuWAzrXrs,KanalZero,GRENLANDCZYCY - MISTRZOWIE PRZETRWANIA,2026-01-25T20:30:04Z,20266,147,12,2,1. Rzetelny / Neutralny,0.73
2omx6xoy1Dw,KanalZero,NAJCIEKAWSZE AUKCJE NA WOŚP,2026-01-25T20:00:07Z,39361,265,33,2,1. Rzetelny / Neutralny,0.67
PC1noU8m0fs,KanalZero,"RACŁAWICE 1794 - KOŚCIUSZKO DOKONAŁ CUDU | BITWY, KAMPANIE, WOJNY #66",2026-01-25T19:30:05Z,22314,1267,131,5,2. Lekki marketing newsowy,5.68
UYRMm8PoIJ0,KanalZero,KTO URATOWAŁ PSY ZE SCHRONISKA?,2026-01-25T18:45:03Z,162621,3493,226,3,2. Lekki marketing newsowy,2.15
bqp187hqS4s,KanalZero,"KORKI TUSKA, ŻUREK Z ŻURKIEM I KRĘCENIE KORBĄ Z SIKORSKIM. AUKCJE WOŚP",2026-01-25T18:19:38Z,99630,3723,493,4,2. Lekki marketing newsowy,3.74
GBQc8vGbYOI,KanalZero,"CO DALEJ? DIOZ, SOBOLEW, WÓJT I ZARABIANIE NA ZWIERZAKACH",2026-01-25T17:15:01Z,158662,6704,2696,3,2. Lekki marketing newsowy,4.23
LWjE-pA3phs,KanalZero,OGRZEWANIE DROŻSZE W IMIĘ KLIMATU (FILM KONFEDERACJI),2026-01-25T16:40:00Z,15016,859,111,4,2. Lekki marketing newsowy,5.72
KObZUe2zqDQ,KanalZero,CYNIZM POLITYKÓW. PATOSCHRONISKA DO LIKWIDACJI,2026-01-25T16:00:34Z,168969,6961,1185,2,1. Rzetelny / Neutralny,4.12
yYf18Ju_o0Q,KanalZero,DWA POCIĄGI UDERZYŁY W SAMOCHÓD,2026-01-25T15:44:08Z,470673,4181,403,2,1. Rzetelny / Neutralny,0.89
g8DgcRiHsnA,KanalZero,"WOJCZAL: TRUMP NIE SZANUJE ANI EUROPY, ANI ROSJI. USA NAJSILNIEJSZE OD DEKAD | ŚWIAT OD ZERA #92",2026-01-25T15:01:11Z,113374,4045,658,4,2. Lekki marketing newsowy,3.57
-SO43_osdOo,KanalZero,"WOJNA DOMOWA NA ULICACH USA? 11 STRZAŁÓW, TRUMP, ICE I CHAOS W MINNEAPOLIS",2026-01-25T13:50:46Z,146186,3855,1813,5,2. Lekki marketing newsowy,2.64
CrpO9AO-Tp0,KanalZero,NOCOWANKA Z PALIKOTEM POSZŁA NIE PO JEGO MYŚLI,2026-01-25T13:00:20Z,81041,850,66,3,2. Lekki marketing newsowy,1.05
tMTR8z8hPAA,KanalZero,KAROL NAWROCKI POWITANY NA LITWIE,2026-01-25T12:05:02Z,333016,11960,719,2,1. Rzetelny / Neutralny,3.59
tFt2o50n94Q,KanalZero,POLICJA STOI PO ZŁEJ STRONIE?,2026-01-25T11:50:01Z,375120,9140,938,4,2. Lekki marketing newsowy,2.44
FueQVX-OPmU,KanalZero,STANOWSKI VS RZECZNICZKA POLICJI,2026-01-25T11:45:03Z,583088,11273,1154,4,2. Lekki marketing newsowy,1.93
33zn1k4BAR8,KanalZero,CO POLICJA ROBIŁA POD SCHRONISKIEM?,2026-01-25T11:37:40Z,148270,3471,321,3,2. Lekki marketing newsowy,2.34
EcpdA6bBhAs,KanalZero,NAGRODY DARWINA DLA AI. CZY BAŃKA W KOŃCU PĘKA? | TYGODNIK PETROSA,2026-01-25T10:42:44Z,20885,685,52,4,2. Lekki marketing newsowy,3.28
0NhHfxcWhT8,KanalZero,POLACY Z SZANSĄ NA OSCARA,2026-01-25T10:25:14Z,6714,25,5,2,1. Rzetelny / Neutralny,0.37
sIqOmtyckPA,KanalZero,KOLEJNA OFIARA ICE W STANACH ZJEDNOCZONYCH,2026-01-25T09:53:33Z,53301,579,502,2,1. Rzetelny / Neutralny,1.09
HhRaBMZl4pc,KanalZero,JAK WYGLĄDA ŻYCIE NA GRENLANDII?,2026-01-25T09:00:33Z,16135,175,52,3,2. Lekki marketing newsowy,1.08
2AIsIC9EqGw,KanalZero,"GRENLANDIA - ""CHCEMY NIEPODLEGŁOŚCI"". DANIA, TRUMP I PIERŚCIEŃ Z KŁA NARWALA",2026-01-25T08:30:01Z,83093,2380,321,4,2. Lekki marketing newsowy,2.86
4PP-2Gkggkc,KanalZero,ILE KOSZTOWAŁ PORADNIK BEZPIECZEŃSTWA?,2026-01-25T07:30:05Z,700308,7116,439,4,2. Lekki marketing newsowy,1.02
m69iR0vhiNU,KanalZero,STANOWSKI POWSTRZYMAŁ KAMMELA,2026-01-25T07:00:49Z,146710,1127,25,2,1. Rzetelny / Neutralny,0.77
9SpvipHs5Nc,KanalZero,JAN ZAMOYSKI - RZUCIŁ MOSKWĘ NA KOLANA | KANON POLSKI,2026-01-24T21:18:33Z,50925,2608,155,2,1. Rzetelny / Neutralny,5.12
1VIiddmzLd0,KanalZero,NAJWAŻNIEJSZE MOMENTY ODBICIA PSÓW Z SOBOLEWA,2026-01-24T19:49:09Z,476616,20511,5462,2,1. Rzetelny / Neutralny,4.3
Vspjy7YGu6I,KanalZero,ANDRZEJCZAK KRYTYKUJE TRUMPA ZA JEGO WYPOWIEDŹ,2026-01-24T19:31:11Z,15241,175,25,4,2. Lekki marketing newsowy,1.15
hxVqS6VOc-M,KanalZero,STANOWSKI WYJAŚNIA SZCZERBIE JAK DZIAŁA METRO,2026-01-24T18:31:16Z,23677,296,36,2,1. Rzetelny / Neutralny,1.25
BAoZBXoN438,KanalZero,LUDZIE WTARGNĘLI DO SCHRONISKA I ZABRALI PSY,2026-01-24T18:00:55Z,443742,6175,585,2,1. Rzetelny / Neutralny,1.39
cITPfr4uRsE,KanalZero,GEN. ANDRZEJCZAK: W AFGANISTANIE STRACIŁEM SWOICH LUDZI,2026-01-24T17:13:55Z,143123,8987,1077,4,2. Lekki marketing newsowy,6.28
obljpmSufFE,KanalZero,REKIN ZABIŁ 12-LATKA. TRAGEDIA W AUSTRALII,2026-01-24T16:01:13Z,22069,156,15,2,1. Rzetelny / Neutralny,0.71
YhRkNB9QftQ,KanalZero,PIES WŁAŚCICIELKI PRAWDOPODOBNIE NIE ŻYJE. PŁACZ W SCHRONISKU,2026-01-24T15:45:04Z,154170,2532,140,4,2. Lekki marketing newsowy,1.64
ug5NMHLRgdE,KanalZero,SZCZEŚLIWE ZAKOŃCZENIE PROTESTU. NIE MOŻE BYĆ TAKICH MIEJSC JAK TO SCHRONISKO,2026-01-24T15:29:13Z,133741,3359,250,2,1. Rzetelny / Neutralny,2.51
UJF8ScOaU20,KanalZero,STANOWSKI WSZEDŁ DO SCHRONISKA W SOBOLEWIE,2026-01-24T14:52:50Z,222145,2689,197,2,1. Rzetelny / Neutralny,1.21
eftxCfqrcZg,KanalZero,NA ŻYWO: PROTEST W SOBOLEWIE. PIEKŁO W SCHRONISKU,2026-01-24T14:50:17Z,467346,13986,2336,2,1. Rzetelny / Neutralny,2.99
vbradpsJzcM,KanalZero,CZYM USA ZAATAKOWAŁY WENEZUELĘ? | NAUKOWE ZERO #91,2026-01-24T14:49:42Z,208635,5219,280,5,2. Lekki marketing newsowy,2.5
6JORUb9yqJI,KanalZero,KONIEC SCHRONISKA W SOBOLEWIE,2026-01-24T14:38:20Z,260437,4728,307,4,2. Lekki marketing newsowy,1.82
DMLT_fgJR3k,KanalZero,UDAŁO SIĘ URATOWAĆ PSA ZE SCHRONISKA W SOBOLEWIE,2026-01-24T14:34:28Z,199357,3946,303,2,1. Rzetelny / Neutralny,1.98
ro48QrLCuvM,KanalZero,WÓJT MA ZWIĄZANE RĘCE. NIE MOŻE NIC ZROBIĆ. HEJT JEST NIESŁUSZNY,2026-01-24T13:10:02Z,74482,1100,200,2,1. Rzetelny / Neutralny,1.48
jG5E5C8Wig0,KanalZero,POSEŁ LITEWKA NA PROTEŚCIE POD SCHRONISKIEM W SOBOLEWIE,2026-01-24T13:01:25Z,224817,3682,158,2,1. Rzetelny / Neutralny,1.64
18ljPngdrIE,KanalZero,SCHRONISKO W SOBOLEWIE JEST JEDNYM Z LEPSZYCH W POLSCE. WÓJT JEST DOBRY,2026-01-24T12:50:00Z,96511,829,202,2,1. Rzetelny / Neutralny,0.86
ZIGMaVpnvc8,KanalZero,ROZENEK-MAJDAN NA PROTEŚCIE POD SCHRONISKIEM W SOBOLEWIE,2026-01-24T12:45:08Z,108280,717,488,2,1. Rzetelny / Neutralny,0.66
ZPJ2oLiDkzA,KanalZero,W SOBOLEWIE KRADNĄ PSY?,2026-01-24T12:01:03Z,202658,4294,297,3,2. Lekki marketing newsowy,2.12
b6Ec0E1N3QY,KanalZero,OD 5 LAT JEST ŹLE. NIKT NIE MÓGŁ NIC ZROBIĆ,2026-01-24T11:46:30Z,57483,1550,75,2,1. Rzetelny / Neutralny,2.7
34FlfVdVE6o,KanalZero,PROTEST W SOBOLEWIE TRWA,2026-01-24T11:15:00Z,118369,3400,157,2,1. Rzetelny / Neutralny,2.87
squjUt2BHqY,KanalZero,POKÓJ TUŻ TUŻ? ZEŁENSKI POLICZKUJE EUROPĘ,2026-01-24T11:03:37Z,54410,2021,316,3,2. Lekki marketing newsowy,3.71
VLmG0OthYT0,KanalZero,ZACHÓD ROBI CO CHCE I NIE PONOSI KONSEKWENCJI,2026-01-24T10:45:05Z,30094,328,10,2,1. Rzetelny / Neutralny,1.09
gmPUlx1knDU,KanalZero,MINISTER KULTURY BEZ KULTURY,2026-01-24T10:20:02Z,37443,1125,72,2,1. Rzetelny / Neutralny,3.0
ZCPEsmy2S_Q,KanalZero,PROTEST POD SCHRONISKIEM JUŻ DZIŚ,2026-01-24T09:45:04Z,82249,1354,67,2,1. Rzetelny / Neutralny,1.65
KDj8pJQkk7E,KanalZero,URATOWALIŚMY POSŁA SZEJNĘ,2026-01-24T09:30:13Z,31931,452,20,2,1. Rzetelny / Neutralny,1.42
z36uatYAbQ8,KanalZero,PRAWO MIĘDZYNARODOWE UMARŁO?,2026-01-24T09:01:28Z,20733,254,21,3,2. Lekki marketing newsowy,1.23
tUTPVgPesDA,KanalZero,KTO INSPIRUJE TRUMPA?,2026-01-24T08:30:34Z,22614,323,15,5,2. Lekki marketing newsowy,1.43
O1jok_QALnA,KanalZero,"MAZUREK & STANOWSKI #85: ZEGARKI SZEJNY I WRZOSEK, METRO SZCZERBY, LOG OUT HOŁOWNI",2026-01-24T08:00:27Z,552316,19218,1995,2,1. Rzetelny / Neutralny,3.48
Ig-kqUqGahI,KanalZero,CZY PRAWO MIĘDZYNARODOWE UMARŁO?,2026-01-23T21:34:57Z,68544,2107,232,3,2. Lekki marketing newsowy,3.07
7FfSNRj5Blo,KanalZero,TRUMP UMNIEJSZYŁ ROLĘ EUROPEJSKICH ŻOŁNIERZY,2026-01-23T21:00:09Z,13675,96,26,4,2. Lekki marketing newsowy,0.7
Djt41Akuu_s,KanalZero,DLACZEGO NIEMCY UCIEKLI Z GRENLANDII?,2026-01-23T20:30:04Z,102667,3609,164,3,2. Lekki marketing newsowy,3.52
T__Ng_O793c,KanalZero,"MAZUREK: BLUZGI, UPADEK PARTII, HOŁOWNIA I CIENKOWSKA",2026-01-23T18:23:37Z,295286,10517,975,4,2. Lekki marketing newsowy,3.56
RxddgdNnFDg,KanalZero,STANOWSKI: GDZIE JEST PAŃSTWO?,2026-01-23T17:45:01Z,674061,20697,1275,3,2. Lekki marketing newsowy,3.07
zH1rpe8WdAs,KanalZero,"BRAUN ZOSTAŁ PIRATEM, KOLEJNE ROZSTANIE SCHREIBER, OGRZEWANIE METREM, TAJNY PROGRAM DUREX",2026-01-23T17:15:13Z,13370,120,2,5,2. Lekki marketing newsowy,0.9
p5SNQPxZSqk,KanalZero,DODA W SCHRONISKU PRZEDSTAWIA SZOKUJĄCE FAKTY,2026-01-23T16:45:05Z,68354,1228,90,2,1. Rzetelny / Neutralny,1.8
4p3c-SJ7lHM,KanalZero,"DZIENNIK NARODOWY #26: NOCOWANKA Z PALIKOTEM, BRAUN-PIRAT, ROZSTANIE SCHREIBER, GOŚCIMY U SZCZERBY",2026-01-23T16:35:40Z,97744,4815,252,2,1. Rzetelny / Neutralny,4.93
6lkX-jmnAKA,KanalZero,DLACZEGO NIE MOŻNA TU WEJŚĆ?,2026-01-23T15:53:02Z,252366,3837,250,3,2. Lekki marketing newsowy,1.52
oSGJ1A6jmqM,KanalZero,MACRON WYPROMOWAŁ FRANCUSKĄ FIRMĘ,2026-01-23T15:30:57Z,339271,1958,242,2,1. Rzetelny / Neutralny,0.58
_SZJ0UxGfH0,KanalZero,SKANDALICZNE SŁOWA TRUMPA. ŻOŁNIERZE OBURZENI,2026-01-23T15:23:03Z,82283,3052,861,7,3. Wysoka manipulacja algorytmiczna,3.71
IVN26CKo2_s,KanalZero,PTASIE GODY ZIMĄ,2026-01-23T13:37:21Z,9204,55,2,2,1. Rzetelny / Neutralny,0.6
vhyMFcLDmtM,KanalZero,KIEROWNIK SCHRONISKA ZNĘCA SIĘ NAD ZWIERZĘTAMI. WÓJT CHCE PRZEDŁUŻYĆ UMOWĘ,2026-01-23T13:01:56Z,27645,953,34,2,1. Rzetelny / Neutralny,3.45
E5SeqiiK81U,KanalZero,SYSTEMOWE ZABIJANIE ZWIERZĄT,2026-01-23T12:15:12Z,60417,1801,124,2,1. Rzetelny / Neutralny,2.98
4fBZxS0rbYI,KanalZero,TO AUSCHWITZ DLA ZWIERZĄT,2026-01-23T12:00:08Z,26355,427,49,2,1. Rzetelny / Neutralny,1.62
QYyO7rKu0N8,KanalZero,STANOWSKI VS WÓJT SOBOLEWA,2026-01-23T11:50:33Z,238341,2387,420,4,2. Lekki marketing newsowy,1.0
AVJqzvka9lI,KanalZero,PODWYŻKA! JAK O NIĄ PROSIĆ. STANOWSKI OBURZONY,2026-01-23T11:30:07Z,51788,2382,187,3,2. Lekki marketing newsowy,4.6
MTpsLj56tfg,KanalZero,PIEKŁO ZWIERZĄT W SOBOLEWIE,2026-01-23T10:11:01Z,106939,2131,224,2,1. Rzetelny / Neutralny,1.99
_vCmKYs2vV8,KanalZero,KOSZMAR RODZICÓW - BEZPRAWNA IZOLACJA DZIECI,2026-01-23T09:30:16Z,22269,505,40,2,1. Rzetelny / Neutralny,2.27
t6k-xkWApco,KanalZero,"7:00 PATOCELEBRYCI-ZABÓJCY. “SĄ LUDZIE, KTÓRZY MAJĄ TO W OCZACH”",2026-01-23T09:13:43Z,35049,876,59,2,1. Rzetelny / Neutralny,2.5
4TBfwgyoSnk,KanalZero,"DZIENNIKARSKIE ZERO: DODA, KOSZMAR PSÓW W SOBOLEWIE I UKŁAD LOKALNY",2026-01-23T09:08:20Z,929247,37275,10491,2,1. Rzetelny / Neutralny,4.01
Rmot88QuDaw,KanalZero,VIX.N O NOWYM ROZDZIALE W ŻYCIU,2026-01-23T08:30:13Z,11706,64,1,1,1. Rzetelny / Neutralny,0.55
gJ2whHnRvvc,KanalZero,ZŁOMNIK SPRAWDZA IZERĘ,2026-01-23T07:30:20Z,26847,224,41,3,2. Lekki marketing newsowy,0.83
Z6NTSRu5Z3E,KanalZero,KACZYŃSKI ATAKUJE BRAUNA,2026-01-23T07:00:29Z,31449,536,69,2,1. Rzetelny / Neutralny,1.7
UhI1xbsxmlo,KanalZero,CEZARY PAZURA JEST GENIALNY,2026-01-22T21:00:35Z,89759,391,47,2,1. Rzetelny / Neutralny,0.44
kJ9teaT8yDk,KanalZero,ZATRZYMAJMY ALKOHOLOWE SZALEŃSTWO (FILM NOWEJ LEWICY),2026-01-22T20:30:06Z,8525,199,266,4,2. Lekki marketing newsowy,2.33
QAP7LyvxSEQ,KanalZero,NOWE FRYZURY ROBERTA MAZURKA,2026-01-22T20:08:29Z,14723,141,4,2,1. Rzetelny / Neutralny,0.96
joXRN2LY2Qc,KanalZero,NAJLEPSZA PORADA JAKĄ W ŻYCU DOSTALIŚCIE,2026-01-22T20:00:29Z,42416,444,49,2,1. Rzetelny / Neutralny,1.05
heQqzPCAHc4,KanalZero,PRZEŁOM W SPRAWIE GRENLANDII,2026-01-22T19:30:07Z,108759,966,136,2,1. Rzetelny / Neutralny,0.89
OCXjM7hIAJU,KanalZero,ZŁOMNIK: IZERA OD ŚRODKA. OSTATNIA SZANSA PROJEKTU,2026-01-22T19:06:09Z,309560,10989,2267,3,2. Lekki marketing newsowy,3.55
bXp4KgJz7w8,KanalZero,NAJLEPSI POLSCY AKTORZY TO ...,2026-01-22T17:45:06Z,374298,1129,161,2,1. Rzetelny / Neutralny,0.3
4eIY8kR_N5Q,KanalZero,ULUBIONE POSTACIE PIOTRA LATAŁY,2026-01-22T17:15:01Z,127765,589,32,2,1. Rzetelny / Neutralny,0.46
7robIwGGQxI,KanalZero,"PORWANIA DZIECI, BEZRADNI RODZICE I DRAMAT ALIENACJI. LUKA W PRAWIE",2026-01-22T16:55:57Z,174439,2634,1103,3,2. Lekki marketing newsowy,1.51
WqNTdXIT94c,KanalZero,SOCIAL MEDIA SĄ PUŁAPKĄ PERFEKCYJNEGO ŻYCIA,2026-01-22T16:46:27Z,5890,42,2,2,1. Rzetelny / Neutralny,0.71
h82vkQ4uCWI,KanalZero,ZNANA PRZYSZŁOŚĆ GRENLANDII. POWSTAŁA RADA POKOJU. TRUMP I RUTTE DOGADALI SIĘ W DAVOS,2026-01-22T16:00:04Z,125432,3116,356,5,2. Lekki marketing newsowy,2.48
zjnxfualP9g,KanalZero,PIS ATAKUJE BRAUNA. KACZYŃSKI WALCZY O WYBORCÓW,2026-01-22T14:45:10Z,92007,2975,1050,4,2. Lekki marketing newsowy,3.23
TGyhhcjPgRc,KanalZero,KAROL NAWROCKI NA ŻYWO Z DAVOS!,2026-01-22T14:43:36Z,107094,2952,188,3,2. Lekki marketing newsowy,2.76
tDr00jkpX3s,KanalZero,"SZTORM WE WŁOSZECH, MILIARDOWE STRATY",2026-01-22T14:15:07Z,16161,130,6,2,1. Rzetelny / Neutralny,0.8
BjQL6tw0KHo,KanalZero,NAWROCKI ZWRACA SIĘ DO WIDZÓW TVP,2026-01-22T14:00:23Z,264406,4031,229,2,1. Rzetelny / Neutralny,1.52
Nu5dKL9oGso,KanalZero,TRUMP O NAWROCKIM,2026-01-22T13:48:24Z,514964,8091,666,4,2. Lekki marketing newsowy,1.57
hz_XxIvuWvk,KanalZero,NAWROCKI O RADZIE POKOJU TRUMPA,2026-01-22T13:34:10Z,21676,345,28,4,2. Lekki marketing newsowy,1.59
_Jf15X9tgSk,KanalZero,SZEJNA NOSI PODBRÓBKĘ ZEGARKA,2026-01-22T12:30:50Z,147349,894,76,2,1. Rzetelny / Neutralny,0.61
nWw-Xlyx41U,KanalZero,ILE ZARABIA SIĘ NA ROLKACH?,2026-01-22T11:01:19Z,1011810,5609,548,3,2. Lekki marketing newsowy,0.55
XSD2niTqceY,KanalZero,"PODRÓBKA SZEJNY. WRZOSEK, KWAŚNIEWSKI, DUDA I ICH ZEGARKI.",2026-01-22T10:25:10Z,58970,2899,327,2,1. Rzetelny / Neutralny,4.92
pTMpD6vI2go,KanalZero,KOSMICZNE CENY W DAVOS,2026-01-22T10:01:55Z,28320,421,21,2,1. Rzetelny / Neutralny,1.49
LPenTs8UdNw,KanalZero,PODJĄŁ TO WYZWANIE,2026-01-22T09:46:38Z,144941,1112,61,2,1. Rzetelny / Neutralny,0.77
vQ-Xro4JU50,KanalZero,TA WYPOWIEDŹ PRZEJDZIE DO HISTORII,2026-01-22T09:30:38Z,362107,7722,510,2,1. Rzetelny / Neutralny,2.13
wpxZ9v8JSow,KanalZero,DLACZEGO NIE PARODIUJE POLITYKÓW?,2026-01-22T09:01:28Z,60284,542,44,3,2. Lekki marketing newsowy,0.9
-fUmMDRSEDw,KanalZero,7:00 TOMASZ WOLNY & TEDE - PORANEK!,2026-01-22T08:51:16Z,33202,760,41,3,2. Lekki marketing newsowy,2.29
4ftHh0kx0e4,KanalZero,JAKIE POGLĄDY MA PIOTR LATAŁA?,2026-01-22T08:50:00Z,466592,6954,417,3,2. Lekki marketing newsowy,1.49
XdULR5-3f_c,KanalZero,ULUBIENI STANDUPERZY PIORTA LATAŁY,2026-01-22T08:40:00Z,92219,357,56,2,1. Rzetelny / Neutralny,0.39
-ydYctx2UQQ,KanalZero,POLICJA W KRS. CO TAM ROBILI?,2026-01-22T08:30:01Z,143816,5234,227,3,2. Lekki marketing newsowy,3.64
FUuKzxxc5NA,KanalZero,"MAZUREK: STANOWSKI OBNAŻONY, NOWACKA, MUNDURKI I SKINI",2026-01-22T08:05:29Z,293469,10993,1114,2,1. Rzetelny / Neutralny,3.75
EI7tzKieo7M,KanalZero,STANOWSKI - TEN CO W KLUBIE ZASNĄŁ,2026-01-22T07:37:31Z,592250,7173,252,2,1. Rzetelny / Neutralny,1.21
XIY1r4UoVrY,KanalZero,GODZINA ZERO #159: KRZYSZTOF STANOWSKI I PIOTR LATAŁA,2026-01-21T21:28:04Z,735003,18646,2129,3,2. Lekki marketing newsowy,2.54
kyKkggFlx-E,KanalZero,POLSKI ROBERT DE NIRO,2026-01-21T20:15:06Z,122372,693,78,2,1. Rzetelny / Neutralny,0.57
RHEs1chCOwQ,KanalZero,DONALD TRUMP. KAROL NAWROCKI. POLITYCZNE DECYZJE W DAVOS,2026-01-21T19:30:06Z,84349,2329,313,4,2. Lekki marketing newsowy,2.76
8GC3qHfLotY,KanalZero,"SIŁOWE PRZEJĘCIE KRS. POSŁOWIE, SĘDZIOWIE, PROKURATOR I POLICJA",2026-01-21T18:33:40Z,54480,1966,542,2,1. Rzetelny / Neutralny,3.61
wL0aGzax-Mg,KanalZero,"SZYNY BYŁY ZŁE, POGODA TEŻ KIEPSKA. WYKOLEJONY POCIĄG POLREGIO",2026-01-21T18:01:13Z,41186,2135,292,3,2. Lekki marketing newsowy,5.18
nguLbPzvXnE,KanalZero,"MAZUREK: POLICJA WBIJA DO KRS, NEOSĘDZIOWIE, ŻUREK I WETO",2026-01-21T17:00:36Z,255672,10764,1269,2,1. Rzetelny / Neutralny,4.21
_yXmjaGbGvI,KanalZero,"NAWROCKI - WSZYSTKIE WYPOWIEDZI Z DAVOS. RUTTE, STUBB I BEZPIECZEŃSTWO EUROPY",2026-01-21T16:01:07Z,154967,5604,1125,2,1. Rzetelny / Neutralny,3.62
25U0-DAbhTQ,KanalZero,CO Z NEOSĘDZIAMI?,2026-01-21T15:45:13Z,21886,86,6,3,2. Lekki marketing newsowy,0.39
SQ7UDuyfy70,KanalZero,MERCOSUR TRAFIŁ DO TSUE,2026-01-21T14:45:07Z,51694,956,61,2,1. Rzetelny / Neutralny,1.85
1ook5LA_cqU,KanalZero,TRUMP ZWARIOWAŁ?,2026-01-21T14:00:06Z,99078,543,104,5,2. Lekki marketing newsowy,0.55
4W8yaVrrsj0,KanalZero,WZROSTY WIEDŹMINA I POLSKI LIDER SPRZEDAŻY ROBOTÓW | RYNKI OD ZERA #26,2026-01-21T13:30:04Z,30542,1149,55,2,1. Rzetelny / Neutralny,3.76
3CmxJhwVs0M,KanalZero,MROZU OCENIA SWOJE PIOSENKI,2026-01-21T13:00:14Z,70599,423,27,2,1. Rzetelny / Neutralny,0.6
gH4YcSIgLMM,KanalZero,"TRUMP - TROLL NA SZCZYCIE. NOBEL, GAZA, GRENLANDIA, SZALEŃSTWO",2026-01-21T12:35:36Z,102051,3131,753,4,2. Lekki marketing newsowy,3.07
chRVsZTLG3c,KanalZero,TYPOWY KANAŁ ZERO,2026-01-21T12:01:11Z,77886,1044,24,2,1. Rzetelny / Neutralny,1.34
z0JT4KOFdaA,KanalZero,STARCIA W MINNEAPOLIS: FASZYZM CZY RADYKALNA PRAWICA?,2026-01-21T11:01:01Z,66999,2604,836,3,2. Lekki marketing newsowy,3.89
j38HDojJweU,KanalZero,TRUMP STOSUJE GANGSTERSKIE METODY?,2026-01-21T10:30:34Z,25165,145,33,5,2. Lekki marketing newsowy,0.58
x0cIr3YV_9Q,KanalZero,STANOWSKI O PORADNIKU BEZPIECZEŃSTWA: TO GROTESKA,2026-01-21T10:01:25Z,144073,3468,530,3,2. Lekki marketing newsowy,2.41
D6EB9RLbCYM,KanalZero,WYKOLEJONY POCIĄG POD KRAKOWEM,2026-01-21T09:50:20Z,108261,889,249,2,1. Rzetelny / Neutralny,0.82
1aMrzBmH68c,KanalZero,7:00 WARGA & TEDE - PORANEK,2026-01-21T08:56:42Z,34869,898,42,1,1. Rzetelny / Neutralny,2.58
TUSBaUIPOV8,KanalZero,CO POSIADA SZEJNA?,2026-01-21T08:30:13Z,114678,1068,92,3,2. Lekki marketing newsowy,0.93
a9Zd_28-lfk,KanalZero,DANIA WYSŁAŁA NOWYCH ŻOŁNIERZY NA GRENLANDIĘ,2026-01-21T08:15:01Z,45388,684,176,2,1. Rzetelny / Neutralny,1.51
W_djpxguFm8,KanalZero,PREZYDENT VS. RZĄD. CZY TUSK POŚWIĘCI KLICHA?,2026-01-21T08:01:16Z,87340,3500,267,7,3. Wysoka manipulacja algorytmiczna,4.01
